,Id_tweeet,Fecha,User,Tweet
111,1589618132960030721,2022-11-07 13:57:51+00:00,harryelsocio,Mucho reíros de los terraplanistas pero a ver si al final va a resultar en vez de ser un geoide la tierra tiene forma de pestiño. O de cocreta casera. Y estáis aquí haciendo el capullo.
112,1589617530514984960,2022-11-07 13:55:27+00:00,AlexanderFuzi,"@FariaLimao @terraplaneco To esperando seu argumento, ou vc é daqueles terraplanistas econômicos que não acredita em inflação ???
E outra, sapoha de twitter não da para corrigir e literalmente estou cagando para o nome desse demônio que jogou tantos indivíduos na miséria, maldito Quenesyanistaz"
113,1589615358608281603,2022-11-07 13:46:49+00:00,Jenkenszi,"bolsonarista tá quase no nível dos terraplanistas, tirando que os tp tem argumentos melhores do que esses idiotas úteis..."
114,1589613844451962886,2022-11-07 13:40:48+00:00,arte_ester,"A estas alturas, como carajo aún hay terraplanistas? Joer 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️
Cuánto daño hace la educación progre https://t.co/nA5G4E9fY5"
115,1589609571219542017,2022-11-07 13:23:49+00:00,Sugos1234,Morri. 😂 Esta gente é tao chalupa como os antivacinas e os terraplanistas. https://t.co/09JNdAW73i
116,1589609563938254848,2022-11-07 13:23:48+00:00,fcremades,"@cayetanaAT Muy bien .
Espero que los terraplanistas zurdos no te molesten más."
117,1589609251437449216,2022-11-07 13:22:33+00:00,LuisBer56078021,"@Procustogriego @protestona1 @AngelsBarcelo @AntonioMaestre El 2% de la prensa, y aún crees que es mucho. Qué vergüenza de gente. Terraplanistas mentales."
118,1589609069186535424,2022-11-07 13:21:50+00:00,Evarist22613655,"@BrissioMauro Salame el problema es que ustedes defienden delincuentes, a ustedes no los persigue nadie por como piensan, los persigue el codigo penal x chorros,defienden cacos de la peor laya, relativizan todo, hasta si el agua moja. Son tragadores de IVA y terraplanistas morales."
119,1589608668240105473,2022-11-07 13:20:14+00:00,VNasuone,"@felipeneto Cara já é oficial Bolsonaristas são pra política, o que os terraplanistas são para a ciência!!"
120,1589608648363606017,2022-11-07 13:20:09+00:00,koroleftraru,@AlbertoMayol .....una ciencia social utilizando el perfume de las ciencias exactas para adquirir  respeto y validez....(....hay pega ahí.....). ojo: tal comportamiento es caracteristico de terraplanistas y de personas que dialogan con imánes....
